X1,X2,X3,X4,X5,X6,X7,X8,X9,Y
633,1,59,2,103996.74,1,1,1,103159.11,0
578,1,34,4,175111.11,1,1,1,74858.3,0
812,0,49,8,66079.45,2,0,0,91556.57,1
615,1,36,6,0,1,1,1,27011.8,1
544,1,40,8,0,2,1,0,61581.2,0
633,1,37,2,0,2,1,0,182258.17,0
635,0,32,8,0,2,1,1,19367.98,1
850,0,70,1,96947.58,3,1,0,62282.99,1
641,1,41,6,0,2,1,0,65396.79,0
612,1,33,5,69478.57,1,1,0,8973.67,1
516,0,53,1,156674.2,1,1,0,118502.34,1
826,0,56,8,174506.1,2,0,1,161802.82,1
767,1,36,3,0,1,0,0,65147.27,0
640,1,40,8,110340.68,1,1,1,157886.6,0
655,0,45,0,0,2,1,0,166830.71,0
653,0,42,1,0,2,1,1,5768.32,0
539,0,38,8,105435.74,1,0,0,80575.44,1
645,0,37,1,0,2,1,1,68987.55,0
602,0,35,8,0,2,1,1,152843.53,0
850,1,61,3,141784.02,1,1,1,92053.75,0
590,0,32,0,127763.24,1,1,0,100717.54,0
789,0,32,7,69423.52,1,1,0,107499.39,0
713,0,47,1,0,1,1,0,107825.08,1
536,0,44,4,121898.82,1,0,0,131007.18,0
698,1,45,5,164450.94,1,1,0,141970.02,1
656,1,33,7,138705.02,2,1,0,37136.15,0
709,0,30,5,0,2,0,1,161388.22,0
599,0,41,1,0,2,1,0,96069.82,0
634,0,45,2,0,4,1,0,101039.53,1
666,1,51,2,148222.65,1,0,0,156953.54,1
669,0,38,8,0,2,1,0,84049.16,0
497,0,32,8,111537.23,4,1,1,9497.99,1
652,1,46,10,121063.8,3,1,0,151481.86,1
560,0,27,7,124995.98,1,1,1,114669.79,0
629,1,39,5,0,2,0,0,116748.14,0
660,0,52,4,86891.84,1,1,0,90877.76,0
581,1,43,9,78022.61,1,0,1,30662.91,0
798,1,34,9,154495.79,1,1,0,191395.88,0
664,0,44,8,142989.69,1,1,1,115452.51,1
697,1,43,7,115371.94,2,1,0,64139.1,0
850,1,39,6,206014.94,2,0,1,42774.84,1
727,1,37,9,101191.83,1,1,1,34551.35,1
642,0,55,7,0,2,1,1,101515.76,0
710,1,33,1,0,2,1,0,168313.17,0
718,0,37,7,0,2,1,1,55100.09,0
791,0,42,10,113657.41,2,0,1,139946.68,1
662,0,37,5,0,2,1,0,151871.84,0
850,1,37,9,122506.38,1,0,1,199693.84,1
635,0,58,1,0,1,1,1,58907.08,1
537,1,59,9,0,2,0,0,103799.77,1
651,0,46,4,89743.05,1,1,0,156425.57,1
592,1,39,7,0,2,1,0,83084.33,0
688,0,35,6,0,1,1,0,25488.43,1
681,0,18,1,98894.39,1,1,1,9596.4,0
528,0,62,7,133201.17,1,0,0,168507.68,1
624,0,36,0,0,2,1,0,111605.9,0
705,0,64,3,153469.26,3,0,0,146573.66,1
593,0,46,2,76597.79,1,1,1,54453.72,0
584,1,32,8,40172.91,1,1,1,137439.34,0
789,0,43,9,116644.29,2,1,1,60176.1,0
598,1,20,8,180293.84,2,1,1,29552.7,0
669,0,30,7,139872.81,1,1,0,188795.85,0
659,0,32,9,0,2,1,1,93155.75,0
697,0,40,7,130334.35,2,0,1,116951.1,0
580,1,39,3,119688.81,1,1,0,137041.26,0
691,1,38,1,0,2,0,0,44653.5,0
534,1,52,1,0,3,1,1,104035.41,1
478,0,32,6,71187.24,1,1,1,110593.62,0
572,0,47,2,0,2,1,0,36099.7,0
603,1,30,8,0,2,1,1,47536.46,0
711,0,32,1,0,2,1,0,126188.42,0
834,1,36,8,142882.49,1,1,0,89983.02,1
633,0,44,7,0,2,1,0,29761.29,0
743,1,65,2,131935.51,1,1,1,96399.67,1
706,0,46,4,105214.58,1,1,0,108699.59,1
638,1,46,9,139859.54,1,1,0,38967.29,0
623,1,23,1,106012.2,2,0,1,191415.94,0
681,1,25,5,0,1,0,1,90860.97,0
797,0,55,10,0,4,1,1,49418.87,1
653,1,51,3,0,1,1,0,170426.65,1
850,1,42,8,119839.69,1,0,1,51016.02,1
581,1,34,1,0,2,0,1,81175.25,0
589,1,38,8,92219.21,1,1,0,99106.97,0
748,0,49,7,29602.08,1,0,0,163550.58,1
708,0,47,0,126589.12,2,0,1,132730.07,1
629,1,46,1,130666.2,1,1,1,161125.67,1
850,1,49,8,98649.55,1,1,0,119174.88,1
489,1,38,2,126444.08,2,1,1,82662.73,0
610,0,45,3,0,1,1,0,38276.84,1
619,0,31,2,56116.3,2,0,0,2181.94,0
758,0,30,3,141581.08,1,1,0,156249.06,0
516,1,50,7,139675.07,2,1,0,45591.23,0
687,0,44,9,0,2,0,0,103042.2,1
597,0,60,0,131778.08,1,0,0,10703.53,1
781,0,28,4,0,2,1,0,177703.15,0
689,0,57,4,0,2,1,0,136649.8,1
670,1,33,2,141204.65,2,1,0,76257.46,0
524,0,25,7,131402.21,1,0,0,193668.49,0
489,0,51,3,0,2,0,1,174098.28,1
578,0,31,5,102088.68,4,0,0,187866.21,1
622,1,39,9,0,2,0,1,100862.36,0
687,1,48,4,0,2,1,1,170893.85,0
410,0,50,2,102278.79,2,1,0,89822.48,0
786,1,35,3,0,2,1,0,92712.97,0
749,1,54,3,144768.94,1,1,0,93336.3,1
443,1,50,3,117206.3,1,1,0,42840.18,1
637,1,41,2,138014.4,2,1,0,140298.24,0
616,0,45,6,128352.59,3,1,1,144000.59,1
756,0,23,1,112568.31,1,1,1,113408.11,0
850,1,41,1,176958.46,2,0,1,125806.3,0
703,0,38,9,99167.54,1,1,0,65720.92,0
706,0,48,10,104478.12,3,0,1,158248.71,1
580,1,61,8,125921.37,1,1,1,94677.83,0
777,0,35,3,0,2,1,1,17257.72,0
676,1,48,3,80697.44,1,0,0,101397.86,0
588,1,38,1,124271.26,1,1,0,75969.19,0
536,1,53,2,143923.96,1,1,0,2019.78,1
771,1,45,0,139825.56,1,0,0,170984.97,1
497,1,24,6,111769.14,2,1,0,55859.27,0
622,1,37,4,0,2,1,0,4459.5,0
669,1,37,1,125529.55,1,1,1,162260.93,0
537,1,48,4,131834.8,1,1,0,166476.95,1
732,1,62,2,0,2,1,1,25438.87,0
844,1,56,5,99529.7,1,0,1,157230.06,1
652,1,27,10,107303.72,2,0,0,44435.76,0
588,0,35,0,0,2,1,1,155485.24,0
533,0,22,10,115743.6,1,0,0,43852.05,0
511,1,27,8,0,2,1,1,49089.36,0
530,1,44,6,0,2,0,0,55893.37,0
554,1,31,1,0,2,0,1,192660.55,0
474,1,54,3,0,1,1,0,108409.17,1
567,0,23,9,93522.2,1,0,1,81425.61,0
800,1,38,1,0,2,1,0,51553.43,0
646,1,18,10,0,2,0,1,52795.15,0
566,0,35,1,123042,1,1,0,66245.44,1
619,0,33,3,100488.92,2,0,1,36446.74,0
757,0,44,4,123322.15,1,1,0,137136.29,0
621,1,42,8,68683.68,1,1,1,74157.71,0
683,0,42,4,148283.94,1,1,1,44692.63,1
619,0,38,1,0,1,1,0,112442.63,1
638,0,53,1,123916.67,1,1,0,16657.68,1
590,0,54,4,0,2,1,1,93820.49,1
791,1,36,6,111168.97,1,1,1,189969.91,0
702,0,40,1,103549.24,1,0,0,9712.52,1
607,0,32,6,0,2,0,0,196062.01,0
535,1,30,6,103804.97,1,1,1,125710.53,0
651,1,45,2,165901.59,2,1,0,23054.51,1
757,0,51,1,0,1,1,1,22835.13,1
768,1,49,1,133384.66,1,1,0,102397.22,1
757,1,32,9,0,2,1,0,115950.96,0
663,1,64,6,0,2,0,1,15876.52,0
537,0,37,7,158411.95,4,1,1,117690.58,1
850,0,35,5,0,1,1,1,80992.8,0
661,0,64,8,128751.65,2,1,0,189398.18,1
454,1,40,2,123177.01,1,1,0,148309.98,0
708,0,59,2,0,1,1,0,179673.11,1
720,0,37,2,120328.88,2,1,1,138470.21,0
785,0,39,1,130147.98,1,1,0,163798.41,1
752,1,38,0,145974.79,2,1,1,137694.23,0
685,1,39,9,0,2,1,1,18826.06,0
599,0,31,3,0,1,1,1,130086.47,1
559,0,31,1,139183.06,1,0,1,143360.56,0
615,1,19,5,0,2,1,0,159920.92,0
580,0,36,3,74974.89,1,1,1,12099.67,0
487,1,44,6,61691.45,1,1,1,53087.98,0
646,0,35,1,121952.75,2,1,1,142839.82,0
548,0,33,1,80107.83,2,0,1,82245.67,0
613,1,40,1,147856.82,3,0,0,107961.11,1
850,0,53,7,65407.16,2,0,0,182633.63,1
752,0,53,8,114233.18,1,1,1,51587.04,0
664,0,53,7,187602.18,1,1,0,186392.99,1
577,0,34,2,0,2,1,1,84033.35,0
529,1,42,1,157498.9,1,1,1,82276.62,0
757,0,44,9,0,2,1,0,177528.92,0
691,1,41,2,0,1,1,1,56850.92,1
756,1,19,4,130274.22,1,1,1,133535.29,0
788,0,41,6,0,1,1,1,25571.37,0
705,0,39,5,149379.66,2,1,0,96075.55,0
551,1,52,1,0,1,0,0,63584.55,1
450,0,34,2,0,2,1,0,175480.93,0
697,0,33,1,87347.7,1,1,0,172524.51,0
575,0,26,7,0,2,1,0,112507.63,0
672,1,31,6,91125.75,1,1,0,177295.92,0
517,1,39,3,0,2,0,1,12465.51,0
621,1,39,8,0,2,1,0,36122.96,0
600,1,29,8,0,2,0,1,34747.43,0
484,0,32,3,0,2,1,1,139390.99,0
745,0,32,2,0,4,0,1,179705.13,1
786,0,32,6,114512.59,1,1,0,15796.66,0
727,1,35,5,136364.46,1,0,0,142754.71,0
636,1,52,4,111284.53,1,0,1,32936.44,1
660,1,30,4,0,2,1,0,129149.06,0
660,1,35,7,0,2,1,0,13218.6,0
752,0,35,2,0,1,1,0,44335.54,1
561,1,34,4,85141.79,2,1,1,29217.37,0
609,1,26,10,126392.18,1,0,1,43651.49,0
803,1,28,3,0,2,1,0,159654,0
556,0,40,9,129860.37,1,0,0,17992.94,0
531,0,53,5,127642.44,1,1,0,141501.45,1
587,0,44,5,125584.17,2,1,1,41852.24,1
683,1,56,7,50911.21,3,0,0,97629.31,1
635,1,42,1,146766.72,2,0,1,164357.1,0
516,1,27,9,0,1,1,0,142680.64,1
794,0,22,4,114440.24,1,1,1,107753.07,0
663,0,22,9,0,1,1,0,29135.89,1
464,0,33,10,147493.7,2,1,0,100447.53,0
737,1,54,9,0,1,1,0,83470.4,1
522,0,37,3,95022.57,1,1,1,129107.59,0
669,1,50,4,149713.61,3,1,1,124872.42,1
648,0,43,1,107963.38,1,0,0,186438.86,1
763,1,40,3,0,2,1,0,134281.11,0
581,1,37,7,0,2,1,1,74320.75,0
703,1,43,8,0,2,1,0,9704.66,0
571,0,33,9,102017.25,2,0,0,128600.49,0
657,0,27,8,0,2,0,0,6468.24,0
783,0,44,3,81811.71,1,1,0,164213.53,1
614,1,43,8,140733.74,1,1,1,166588.76,0
678,1,49,2,116933.11,1,1,0,195053.58,1
711,0,53,5,123805.03,1,1,0,102428.51,0
691,0,41,8,109153.96,3,1,1,148848.76,1
707,0,51,10,98438.23,1,0,0,70778.63,1
585,0,32,8,144705.87,2,0,0,171482.56,0
784,1,31,7,0,2,1,1,143204.41,0
605,1,41,5,91612.91,1,1,1,28427.84,0
544,0,40,7,0,1,0,1,161076.92,0
803,0,32,9,192122.84,1,1,1,54277.45,1
735,1,41,7,179904,1,1,1,137180.95,0
673,1,59,0,178058.06,2,0,1,21063.71,1
652,1,30,2,176166.56,2,1,1,152210.81,0
694,1,42,3,156864.2,2,0,0,88890.75,0
523,1,34,2,161588.89,1,1,1,51358.66,0
540,1,48,2,109349.29,1,1,0,88703.04,1
596,0,29,6,0,2,1,0,116696.77,0
597,0,36,9,0,2,1,1,7156.09,0
407,1,37,1,0,1,1,1,49161.12,1
748,1,60,0,152335.7,1,1,0,126743.33,1
562,0,51,1,124662.54,1,1,1,65390.46,1
710,1,45,1,0,2,1,1,36154.66,0
539,0,39,6,62052.28,1,0,1,59755.14,0
717,0,36,2,99472.76,2,1,0,94274.72,1
526,0,33,8,114634.63,2,1,0,110114.38,1
702,1,26,5,56738.47,2,1,1,100442.22,1
641,0,40,9,0,1,0,0,151648.66,1
561,1,34,1,78829.53,1,1,1,12148.2,0
505,1,43,6,127146.68,1,0,0,137565.87,0
580,1,24,1,133811.78,1,1,0,17185.95,1
577,1,36,3,121092.47,2,0,1,143783.46,0
616,1,37,5,144235.73,2,0,0,154957.66,1
763,0,38,0,152582.2,2,0,0,31892.82,0
640,1,43,9,172478.15,1,1,0,191084.4,1
528,1,43,7,97473.87,2,1,1,159823.16,0
630,1,53,5,138053.67,1,0,1,114110.97,0
529,0,31,2,164003.05,2,1,1,60993.23,0
546,0,47,8,0,1,1,1,66408.01,1
658,1,20,7,0,2,0,0,187638.34,0
731,1,42,9,101043.63,1,1,1,192175.52,0
752,1,39,3,0,1,1,0,188187.05,0
811,1,42,10,0,2,1,1,3797.79,0
531,0,42,2,0,2,0,1,90537.47,0
466,0,41,3,33563.95,2,1,0,178994.13,1
621,1,40,8,174126.75,3,1,0,172490.78,1
604,1,41,3,0,1,0,0,11819.84,0
689,1,38,2,0,1,1,1,82709.8,0
643,1,41,2,127841.52,1,1,0,172363.41,0
617,0,24,4,137295.19,2,1,1,91195.12,0
638,0,55,2,155828.22,1,0,1,108987.25,1
628,1,38,10,113525.84,1,1,0,46044.48,1
667,0,23,6,136100.69,2,0,0,169669.33,1
615,1,30,7,0,2,1,1,156346.84,0
543,1,30,4,140916.81,1,1,0,157711.18,0
606,1,47,3,93578.68,2,0,1,137720.56,1
794,0,62,9,123681.32,3,1,0,173586.63,1
554,0,44,6,92436.86,1,1,0,126033.9,0
796,0,52,9,167194.36,1,1,1,62808.93,1
722,1,43,1,0,1,1,0,44560.17,1
559,0,40,7,144470.77,1,1,1,18917.95,0
754,1,35,4,0,2,1,1,9658.41,0
590,1,43,7,81076.8,2,1,1,182627.25,1
502,0,57,3,101465.31,1,1,0,43568.31,1
733,1,48,5,0,1,0,1,117830.57,0
554,0,46,7,87603.35,3,0,1,96929.24,1
534,1,36,4,120037.96,1,1,0,36275.94,0
656,1,33,4,0,2,1,0,116706,0
575,1,49,7,121205.15,4,1,1,168080.53,1
480,1,47,8,75408.33,1,1,0,25887.89,1
672,0,40,3,0,1,1,0,113171.61,1
758,0,35,5,0,2,0,0,100365.51,0
501,0,29,8,0,2,1,0,112664.24,0
746,1,34,6,141806,2,1,1,183494.87,0
556,0,51,8,61354.14,1,1,0,198810.65,1
823,0,53,4,124954.94,1,0,1,131259.6,1
491,0,68,1,95039.12,1,0,1,116471.14,1
638,0,29,9,103417.74,1,1,1,15336.4,0
734,1,45,2,0,2,1,0,99593.28,0
745,0,44,0,119638.21,1,1,1,34265.08,1
728,1,37,3,122689.51,2,0,0,106977.53,1
626,1,44,10,0,2,0,0,164287.86,0
478,0,38,4,171913.87,1,1,0,51820.87,1
709,1,38,5,0,2,1,1,81452.29,0
769,0,34,7,137239.17,1,1,1,71379.92,1
536,0,61,8,65190.29,1,1,1,64308.49,1
631,0,29,2,96863.52,2,1,1,31613.35,0
606,1,38,7,128578.52,1,1,1,193878.51,0
612,0,63,2,126473.33,1,0,1,147545.65,0
829,1,50,7,0,2,0,1,178458.86,0
567,1,29,8,0,2,1,0,156125.72,0
712,0,44,2,0,2,0,0,45738.94,0
562,1,30,3,111099.79,2,0,0,140650.19,0
755,0,29,3,0,3,1,0,4733.94,0
793,1,25,3,100913.57,1,0,0,10579.72,0
640,1,36,4,0,1,0,0,173016.46,0
739,1,31,1,0,2,1,1,58469.75,0
753,0,46,3,111512.75,3,1,0,159576.75,1
714,1,37,9,148466.93,2,0,1,151280.96,0
577,0,35,4,108155.49,1,1,0,105407.79,0
558,0,47,9,0,2,1,0,103787.28,0
832,0,27,10,98590.25,1,1,0,30912.89,0
587,0,45,8,134980.74,1,1,1,123309.57,1
655,0,29,9,0,2,0,1,85736.26,0
676,1,35,5,106836.67,2,1,0,84199.78,0
472,1,29,8,102490.27,1,0,1,181224.56,0
598,1,38,0,125487.89,1,0,0,158111.71,0
724,0,41,4,142880.28,3,0,0,185541.2,1
653,0,38,9,149571.94,1,1,0,118383.18,0
547,1,49,8,121537.71,2,1,0,46521.45,1
719,1,50,2,0,2,0,0,10772.13,0
740,1,43,9,0,1,1,0,199290.68,1
543,1,42,4,89838.71,3,1,0,85983.54,1
505,1,43,5,136855.94,2,1,0,171070.52,0
688,0,39,0,0,2,1,0,53222.15,1
650,0,55,2,140891.46,3,1,1,179834.45,1
610,1,37,0,0,1,1,0,114514.64,0
705,0,46,5,89364.91,1,0,1,139162.15,0
669,0,29,7,146011.4,1,0,0,50249.16,0
595,0,45,9,106000.12,1,0,0,191448.96,1
783,0,58,3,127539.3,1,1,1,96590.39,1
671,1,51,3,96891.46,1,1,0,176403.33,1
682,0,33,8,74963.5,1,1,1,32770.56,0
536,0,28,4,0,1,1,1,136197.65,0
678,1,60,8,185648.56,1,0,0,192156.54,1
533,0,49,1,102286.6,3,1,0,69409.37,1
721,1,40,3,0,1,1,1,144874.67,0
663,1,26,5,141462.13,1,1,0,440.2,0
655,1,27,2,131691.33,1,1,0,49480.66,0
832,1,29,8,93833.86,1,0,1,10417.87,0
721,0,46,7,137933.39,1,1,1,67976.57,0
542,1,54,8,105770.14,1,0,1,140929.98,1
654,0,54,5,0,2,0,1,47139.06,0
821,0,38,8,0,2,0,1,126241.4,1
664,1,40,7,125608.72,1,1,0,122073.48,0
850,0,55,10,98488.08,1,1,0,155879.57,1
698,0,51,6,144237.91,4,1,0,157143.61,1
700,1,47,4,0,1,1,0,121798.52,1
646,1,31,2,0,1,1,1,170821.43,1
485,0,25,3,134467.26,1,1,1,113266.09,0
850,1,32,2,128647.98,2,0,0,54416.18,0
774,0,35,3,121418.62,1,1,1,24400.37,0
695,0,29,9,0,2,1,0,111565.45,0
729,0,42,4,97495.8,2,0,0,2002.5,0
555,1,33,5,127343.4,1,0,1,121789.3,0
510,1,44,6,0,2,1,1,175518.31,0
608,1,31,7,79962.92,2,1,0,60901.72,0
642,1,36,4,0,2,1,1,195224.91,0
850,1,33,7,140956.99,1,0,0,3510.18,0
455,0,43,6,0,1,1,1,81250.79,0
726,1,29,7,0,2,1,1,91844.14,1
791,1,34,7,0,2,1,0,96734.46,0
756,0,28,6,0,1,1,1,164394.65,0
591,0,27,5,107812.67,1,0,1,162501.83,1
670,0,31,2,57530.06,1,1,1,181893.31,1
764,0,39,9,138341.51,1,1,0,50072.94,1
639,1,32,9,0,2,1,0,111340.36,0
683,0,30,2,0,2,0,1,100496.84,1
663,1,30,4,0,3,1,0,101371.05,0
682,0,58,1,0,1,1,1,706.5,0
782,0,27,3,0,2,1,0,143614.01,0
512,1,42,9,93955.83,2,1,0,14828.54,0
569,1,36,1,67087.69,1,1,0,154775.7,0
597,0,22,6,101528.61,1,1,0,70529,1
753,1,30,1,110824.52,1,1,1,57896.27,0
430,0,33,8,0,1,1,1,69759.91,0
493,1,38,3,134006.77,1,1,0,89578.32,0
777,0,37,10,121532.17,2,1,1,73464.88,0
742,1,55,5,155196.17,1,0,1,121207.66,1
740,0,57,3,113386.36,2,1,1,65121.63,1
576,1,24,3,0,1,0,1,78498.04,1
724,1,28,5,97612.12,1,1,1,96498.14,0
571,1,37,9,139592.98,3,1,0,104152.65,1
584,0,29,4,0,2,1,0,88866.92,0
751,1,29,10,147737.63,1,0,1,94951.27,0
822,1,38,6,128289.7,3,1,0,9149.96,1
559,0,46,5,0,1,1,0,21006.1,1
731,0,49,4,88826.07,1,1,1,33759.41,1
678,0,41,1,143443.61,1,1,0,196622.28,1
645,0,68,9,0,4,1,1,176353.87,1
701,1,29,2,0,2,1,0,176943.59,0
597,0,24,1,103219.47,1,1,0,60420.07,0
655,0,40,0,81954.6,1,1,1,198798.44,1
780,0,37,10,95196.26,1,1,0,126310.39,1
740,1,44,9,0,1,0,1,96528,1
462,0,24,9,69881.09,2,0,1,64421.02,0
619,1,39,5,0,2,1,1,158444.61,0
655,0,27,9,0,2,0,0,108008.05,0
799,0,63,1,110314.21,2,1,0,37464,1
713,0,48,1,163760.82,1,0,0,157381.14,1
628,1,30,8,89182.09,1,1,1,13126.9,0
547,0,44,5,0,3,0,0,5459.07,1
680,1,34,6,146422.22,1,1,0,67142.97,1
721,1,40,6,100275.88,1,1,0,138564.48,1
850,1,47,6,0,1,1,0,187391.02,1
575,1,29,4,121823.4,2,1,1,50368.87,0
510,1,31,0,113688.63,1,1,0,33099.41,1
569,0,28,3,100032.52,1,1,0,5159.21,1
687,1,31,3,0,2,0,0,48228.1,0
656,0,23,4,163549.63,1,0,1,21085.12,0
386,0,53,1,131955.07,1,1,1,62514.65,1
684,0,41,1,134177.06,1,0,0,177506.66,0
635,0,38,1,0,2,1,0,90605.05,0
613,1,19,5,0,1,1,1,176903.35,0
795,0,56,9,94348.94,1,1,0,29239.29,1
659,0,32,2,155584.21,1,0,1,153662.88,0
619,0,44,6,52831.13,1,1,1,112649.22,1
572,1,51,8,97750.07,3,1,1,193014.26,1
543,0,71,1,104308.77,1,1,1,25650.04,0
640,0,33,6,84719.13,2,1,1,113048.79,0
672,1,39,2,0,2,1,0,87372.49,0
634,1,25,9,0,2,1,1,8227.91,0
605,0,51,9,104760.82,1,1,1,165574.54,1
534,0,49,7,0,1,1,0,13566.48,1
449,0,31,1,113693,1,0,0,82796.29,0
684,0,36,5,174180.39,1,1,0,119830.08,0
622,1,42,9,115766.26,1,0,0,72155.85,1
714,0,40,0,0,2,1,0,62762.12,0
783,0,72,5,121215.9,2,1,1,105206.48,0
743,1,45,10,144677.19,3,1,0,22512.44,1
683,1,36,5,115350.63,1,1,1,122305.91,0
654,1,40,5,105683.63,1,1,0,173617.09,0
700,1,37,1,135179.49,1,1,0,160670.37,0
744,1,31,0,117551.23,1,1,0,158958.9,0
525,1,36,3,77910.23,1,1,0,67238.01,0
732,1,25,0,110942.9,1,0,0,172576.56,0
721,0,40,7,0,2,1,1,122580.48,0
529,0,43,0,123815.86,1,1,1,78463.99,1
720,0,59,6,0,2,1,1,160849.43,1
667,1,27,2,138032.15,1,1,0,166317.71,0
637,0,46,2,143500.82,1,1,0,166996.46,1
710,0,29,3,119670.18,1,1,0,188022.44,0
717,1,33,1,99106.73,1,0,0,194467.23,0
786,1,24,2,120135.55,2,1,1,125449.47,0
530,0,55,4,120905.03,1,0,1,123475.88,1
815,0,57,5,0,3,0,0,38941.44,1
715,0,34,9,102277.52,1,0,0,177852.57,1
496,0,55,4,125292.53,1,1,1,31532.96,1
649,1,32,1,0,1,0,1,91167.19,1
547,1,41,3,151191.31,1,1,0,175295.89,1
477,0,57,9,114023.64,2,1,1,71167.17,1
558,1,41,2,124227.14,1,1,1,111184.67,0
592,1,35,6,80285.16,1,1,0,72678.75,1
597,0,29,1,132144.35,1,1,0,158086.33,0
839,1,47,2,136911.07,1,1,1,168184.62,1
684,1,42,1,117691,1,1,1,23135.65,1
633,1,35,10,0,2,1,0,65675.47,0
589,1,46,9,0,2,1,0,170676.67,0
750,0,37,1,133199.71,2,1,1,27366.77,0
771,1,51,5,135506.58,3,1,1,152479.64,1
670,0,42,5,49508.79,3,1,1,100324.01,0
673,1,41,5,0,1,1,1,65657.29,0
538,0,62,3,75051.49,1,0,0,17682.02,1
575,1,52,8,123925.23,1,0,0,111342.66,1
682,1,41,6,0,2,0,1,134158.09,1
712,1,33,3,153819.58,1,1,0,79176.09,1
776,1,30,6,0,2,0,1,63908.86,0
606,0,23,10,70417.79,1,0,1,90896.04,0
686,1,38,7,111484.88,1,1,1,76076.2,0
727,1,28,1,0,1,1,0,40357.39,0
813,0,36,6,98088.09,1,0,1,26687.22,1
642,1,48,9,118317.27,4,0,0,78702.98,1
574,1,54,1,99774.5,1,0,0,4896.11,1
735,0,38,1,0,3,0,0,92220.12,1
639,0,27,8,133806.54,2,1,0,6251.3,0
738,1,44,2,0,2,1,0,43018.82,1
589,1,48,5,126111.61,1,0,1,133961.19,0
591,1,42,9,161651.37,2,1,1,131753.97,0
831,1,44,3,111100.98,1,1,1,28144.07,1
828,1,37,4,0,2,1,0,94845.45,0
779,0,48,2,115290.27,1,0,0,98912.69,1
495,0,40,1,140197.71,2,1,0,150720.39,0
562,1,35,3,142296.13,1,0,1,177112.7,0
740,0,56,4,99097.33,1,1,1,85016.64,1
589,0,39,7,0,2,0,0,95985.64,0
607,0,31,1,102523.88,1,1,1,166792.71,0
794,1,35,6,0,2,1,1,68730.91,0
580,1,44,9,143391.07,1,0,0,146891.07,1
644,0,44,8,106022.73,2,0,0,148727.42,0
714,0,24,7,0,2,1,0,166335,0
577,1,37,2,127261.35,1,1,0,56185.05,0
543,1,30,6,73481.05,1,1,1,176692.65,0
679,1,34,7,160515.37,1,1,0,121904.14,0
713,0,61,4,149525.34,2,1,0,123663.63,0
690,1,43,2,166522.78,1,0,0,119644.59,1
751,1,29,1,135536.5,1,1,0,66825.33,0
613,0,43,10,120481.69,1,0,0,94875.03,1
608,0,44,5,126147.84,1,0,1,132424.69,1
803,1,33,6,0,2,1,0,115676.61,0
558,0,45,1,153697.53,2,0,0,89891.4,1
714,0,25,4,0,2,0,0,82500.84,0
805,0,45,9,116585.97,1,1,0,189428.75,1
659,1,34,9,134464.58,2,1,0,178833.34,0
694,0,29,5,99713.87,1,0,0,112317.89,0
850,1,32,3,137714.25,1,0,1,159403.68,0
573,1,33,1,160777.9,1,1,1,149536.15,0
723,1,21,4,0,2,0,0,24847.02,0
617,1,25,1,102585.88,2,1,1,115387.4,0
704,0,39,10,102556.18,2,1,0,171971.25,1
787,0,38,3,158373.23,1,1,1,28228.35,0
828,1,47,1,109876.82,2,1,0,83611.45,1
569,1,35,3,116969.35,1,0,0,94488.82,0
577,0,44,1,152086.15,1,0,1,44719.5,1
748,1,45,2,119852.01,1,0,0,73853.94,1
573,1,38,4,0,2,1,1,196517.43,0
580,0,36,6,145387.32,2,1,1,169963.2,1
712,1,35,7,124616.23,1,1,1,69320.97,0
680,1,31,9,0,2,1,0,36145.53,0
383,0,48,8,95808.19,1,0,0,137702.01,1
721,1,35,10,0,2,1,0,71594.26,0
620,0,42,1,0,2,0,1,65565.92,0
681,1,47,9,97023.21,1,1,1,2168.13,0
534,0,53,7,0,2,1,1,80619.17,0
590,1,34,0,65812.35,2,0,1,160346.3,0
583,0,40,3,54428.37,1,1,0,109638.78,1
656,0,75,3,0,2,1,1,1276.87,0
588,0,48,1,143279.58,2,1,0,31580.8,1
708,0,33,8,0,2,0,1,15246.83,0
641,1,65,6,38340.02,1,1,0,32607.77,1
527,0,28,2,123802.98,2,1,1,155846.69,0
592,1,37,3,96651.03,1,1,1,3232.82,0
465,1,33,8,0,2,1,0,177668.55,0
678,1,43,1,133237.21,1,1,0,111032.79,1
817,0,37,6,81070.34,2,1,0,80985.88,0
624,1,51,10,123401.43,2,1,1,127825.25,0
698,1,38,2,130015.24,1,1,1,41595.3,0
691,1,34,8,133936.04,2,1,0,91359.79,0
720,1,33,9,0,2,1,1,142956.48,0
648,0,32,8,157138.99,3,1,0,190994.48,1
527,0,41,10,136733.24,1,1,1,57589.29,0
717,0,28,9,82498.14,2,0,0,40437.67,0
737,1,43,0,80090.93,1,1,0,39920,1
682,0,35,2,181166.44,1,1,1,63737.19,1
609,1,33,6,94126.67,1,0,0,93718.16,0
786,1,32,9,0,2,1,0,133112.41,0
688,1,38,7,148045.68,1,1,0,175479.92,1
779,1,33,3,0,2,1,0,30804.68,0
583,0,26,10,72835.56,2,1,0,96792.15,0
666,1,31,3,123212.08,2,1,1,112157.31,0
620,1,38,0,0,2,1,1,38015.34,0
677,1,34,3,126729.41,1,1,1,26106.39,1
850,1,36,5,119984.07,1,1,0,191535.11,1
771,0,56,2,0,1,1,1,25222.6,1
610,1,46,5,91897.8,1,1,0,54394.28,0
683,1,35,5,144961.97,1,0,1,26796.73,0
